station,train_name,destination_station,train_number,arrival_planned_time,departure_planned_time,planned_platform,train_line_id,train_line_station_num,arrival_change_time,departure_change_time,stop_canceled,changed_platform
Kaiserslautern Hbf,RB 66,Kaiserslautern Hbf,12979,2024-05-09 19:24:00,,40,-1381133032113076484-2405091833,14,2024-05-09 19:27:00,,False,
Kaiserslautern Hbf,RE 1,Koblenz Hbf,4135,2024-05-09 19:24:00,2024-05-09 19:31:00,2,8800220809726353735-2405091836,4,,,False,
Kaiserslautern Hbf,RB 64,Pirmasens Hbf,12831,,2024-05-09 19:35:00,8,7445152060472921839-2405091935,1,,2024-05-09 19:36:00,False,
Kaiserslautern Hbf,RB 65,Bingen(Rhein) Hbf,12751,,2024-05-09 19:31:00,120,-3545573787845391375-2405091931,1,,,False,
Kaiserslautern Hbf,ICE 9555,Frankfurt(Main)Hbf,9555,2024-05-09 19:35:00,2024-05-09 19:37:00,4,4511802780835934709-2405091709,3,2024-05-09 19:37:00,2024-05-09 19:39:00,False,
Kaiserslautern Hbf,RB 70,Kaiserslautern Hbf,12541,2024-05-09 19:54:00,,8,2807297802357500940-2405091903,11,2024-05-09 19:57:00,,False,
Kaiserslautern Hbf,S 1,Homburg(Saar)Hbf,38138,2024-05-09 19:33:00,2024-05-09 19:34:00,3,-5235830526136751142-2405091636,48,2024-05-09 19:55:00,2024-05-09 19:56:00,False,
Kaiserslautern Hbf,S 2,Karlsruhe Hbf,38249,,2024-05-09 19:58:00,10,4834844791807736883-2405091958,1,,2024-05-09 19:59:00,False,
Kaiserslautern Hbf,RB 70,Saarbrücken Hbf,12542,,2024-05-09 19:03:00,2,7041783194685630232-2405091903,1,,2024-05-09 19:06:00,False,
Kaiserslautern Hbf,S 1,Osterburken,38141,2024-05-09 19:25:00,2024-05-09 19:26:00,5,-2074401123300427273-2405091854,9,2024-05-09 19:27:00,2024-05-09 19:28:00,False,
Kaiserslautern Hbf,RB 65,Kaiserslautern Hbf,12750,2024-05-09 19:26:00,,1,8170703485365890076-2405091802,16,2024-05-09 19:27:00,,False,
Kaiserslautern Hbf,S 2,Kaiserslautern Hbf,38246,2024-05-09 19:59:00,,3,6815549289058216189-2405091735,39,2024-05-09 20:00:00,,False,
Kaiserslautern Hbf,RB 66,Kaiserslautern Hbf,12981,2024-05-09 20:25:00,,40,1226064934618434668-2405091933,15,2024-05-09 20:30:00,,False,
Kaiserslautern Hbf,S 2,Schifferstadt,38257,,2024-05-09 20:58:00,10,-5219696992550076249-2405092058,1,,,False,
Kaiserslautern Hbf,RB 64,Pirmasens Hbf,12833,,2024-05-09 20:35:00,8,-5669431492664524843-2405092035,1,,,False,
Kaiserslautern Hbf,RB 65,Bingen(Rhein) Hbf,12753,,2024-05-09 20:32:00,120,-5460509022407171551-2405092032,1,,,False,
Kaiserslautern Hbf,RB 70,Saarbrücken Hbf,12544,,2024-05-09 20:03:00,2,4996910438538321094-2405092003,1,,,False,
Kaiserslautern Hbf,RB 70,Kaiserslautern Hbf,12543,2024-05-09 20:54:00,,8,-3202474421076330318-2405092002,12,,,False,
Kaiserslautern Hbf,RE 1,Mannheim Hbf,4122,2024-05-09 20:29:00,2024-05-09 20:34:00,5,-3439334128233400714-2405091706,20,2024-05-09 20:30:00,,False,
Kaiserslautern Hbf,S 2,Heidelberg Hbf,38253,2024-05-09 20:25:00,2024-05-09 20:26:00,4,2051702809136902956-2405091954,9,,,False,
Kaiserslautern Hbf,RB 66,Lauterecken-Grumbach,12982,,2024-05-09 20:35:00,39,8865094999873239509-2405092035,1,,,False,
Kaiserslautern Hbf,S 1,Homburg(Saar)Hbf,38140,2024-05-09 20:30:00,2024-05-09 20:34:00,2,2400185333924321315-2405091736,45,2024-05-09 20:31:00,2024-05-09 20:35:00,False,
Kaiserslautern Hbf,ICE 9550,Paris Est,9550,2024-05-09 20:21:00,2024-05-09 20:22:00,3,-4616529051509705171-2405091856,3,2024-05-09 20:25:00,2024-05-09 20:27:00,False,
Kaiserslautern Hbf,RB 64,Kaiserslautern Hbf,12834,2024-05-09 20:26:00,,8,-2853705225425519683-2405091941,8,,,False,
Kaiserslautern Hbf,RB 65,Kaiserslautern Hbf,12754,2024-05-09 20:26:00,,1,7025282302989637646-2405091856,16,2024-05-09 20:29:00,,False,
Karlsruhe Hbf,RE 45,Heilbronn Hbf,15841,,2024-05-09 10:15:00,11,4917802754836982667-2405091015,1,,,False,
Karlsruhe Hbf,S FEX,Karlsruhe Hbf,85696,2024-05-09 10:36:00,,9,8861075643531841479-2405091003,10,2024-05-09 10:43:00,,False,
Karlsruhe Hbf,IRE 1,Aalen Hbf,19675,,2024-05-09 10:06:00,13,7304089427574919694-2405091006,1,,2024-05-09 10:07:00,False,
Karlsruhe Hbf,S 31,Karlsruhe Hbf,85121,2024-05-09 10:32:00,,7,-2751833555874767350-2405090943,16,2024-05-09 10:33:00,,False,
Karlsruhe Hbf,S 3,Karlsruhe Hbf,38333,2024-05-09 10:36:00,,6,2212870370070551367-2405090849,29,,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85696,,2024-05-09 10:43:00,9,3369889680836083286-2405091043,1,,2024-05-09 10:45:00,False,
Karlsruhe Hbf,RE 6,Neustadt(Weinstr)Hbf,12014,,2024-05-09 10:05:00,101,-1002219975206523011-2405091005,1,,2024-05-09 10:07:00,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85221,2024-05-09 10:32:00,,7,548126945493793024-2405090940,18,2024-05-09 10:33:00,,False,
Karlsruhe Hbf,S 9,Karlsruhe Hbf,38929,2024-05-09 10:32:00,,2,88752826448862293-2405090936,15,,,False,
Karlsruhe Hbf,ICE 76,Hamburg Hbf,76,2024-05-09 10:49:00,2024-05-09 10:51:00,3,-1810961569118299205-2405090759,6,2024-05-09 10:53:00,2024-05-09 10:56:00,False,
Karlsruhe Hbf,IRE 1,Stuttgart Hbf,19011,,2024-05-09 10:32:00,12,3185961700895450839-2405091032,1,,,False,
Karlsruhe Hbf,RE 6,Karlsruhe Hbf,12019,2024-05-09 10:54:00,,1,1180671255811851674-2405090941,7,2024-05-09 10:58:00,,False,
Karlsruhe Hbf,RB 51,Karlsruhe Hbf,12407,2024-05-09 10:27:00,,1,-4447700546030450883-2405090916,17,,,False,
Karlsruhe Hbf,IC 2162,Karlsruhe Hbf,2162,2024-05-09 10:53:00,,9,5523309501081124407-2405090738,11,2024-05-09 10:57:00,,False,
Karlsruhe Hbf,RB 44,Karlsruhe Hbf,15897,2024-05-09 10:46:00,,12,-8707867773652766673-2405091024,8,2024-05-09 10:47:00,,False,
Karlsruhe Hbf,S 9,Mannheim Hbf,38938,,2024-05-09 10:28:00,3,-7310742326951509175-2405091028,1,,,False,
Karlsruhe Hbf,RE 2,Konstanz,4721,,2024-05-09 10:07:00,6,-109000605698583854-2405091007,1,,2024-05-09 10:09:00,False,
Karlsruhe Hbf,S 3,Germersheim,38328,,2024-05-09 10:21:00,7,8086120211227592535-2405091021,1,,2024-05-09 10:22:00,False,
Karlsruhe Hbf,RE 40,Freudenstadt Hbf,15804,,2024-05-09 10:10:00,10,8459910039224824974-2405091010,1,,2024-05-09 10:12:00,False,
Karlsruhe Hbf,RB 44,Karlsruhe Hbf,15895,2024-05-09 10:24:00,,8,7533680259920479156-2405090935,15,2024-05-09 10:27:00,,False,
Karlsruhe Hbf,RE 73,Karlsruhe Hbf,26131,2024-05-09 10:44:00,,8,-6657239825224909594-2405091010,6,2024-05-09 10:46:00,,False,
Karlsruhe Hbf,RE 73,Heidelberg Hbf,26132,,2024-05-09 10:15:00,8,2749053582543110286-2405091015,1,,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85118,,2024-05-09 10:28:00,6,-5624367331056136262-2405091028,1,,,False,4
Karlsruhe Hbf,ICE 200,Hamburg-Altona,200,2024-05-09 10:58:00,2024-05-09 11:00:00,3,-6039897777802768489-2405090913,5,2024-05-09 11:02:00,2024-05-09 11:04:00,False,
Karlsruhe Hbf,RE 4,Frankfurt(Main)Hbf,4472,,2024-05-09 10:06:00,1,-3912565184509663526-2405091006,1,,2024-05-09 10:13:00,False,
Karlsruhe Hbf,RB 44,Rastatt,15898,,2024-05-09 10:13:00,14,299246744395430564-2405091013,1,,2024-05-09 10:15:00,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85923,2024-05-09 10:12:00,,6,-6698357172093986013-2405090920,18,,,False,4
Karlsruhe Hbf,ICE 1065,Stuttgart Hbf,1065,,2024-05-09 10:05:00,7,3550134257252744947-2405091005,1,,,False,7
Karlsruhe Hbf,ICE 103,Basel SBB,103,2024-05-09 10:58:00,2024-05-09 11:00:00,2,4494602737162442408-2405090541,14,2024-05-09 11:00:00,2024-05-09 11:02:00,False,
Karlsruhe Hbf,RE 2,Karlsruhe Hbf,4714,2024-05-09 10:49:00,,6,-2720553751353103873-2405090736,23,2024-05-09 10:57:00,,False,
Karlsruhe Hbf,IRE 1,Karlsruhe Hbf,19008,2024-05-09 10:25:00,,13,1602373024454288660-2405090932,7,2024-05-09 10:26:00,,False,14
Karlsruhe Hbf,ICE 372,Berlin Ostbahnhof,372,2024-05-09 09:58:00,2024-05-09 10:00:00,4,8054547070521763430-2405090558,12,2024-05-09 09:59:00,2024-05-09 10:02:00,False,
Karlsruhe Hbf,RE 45,Karlsruhe Hbf,15840,2024-05-09 10:47:00,,11,-1198015914935968235-2405090934,15,2024-05-09 10:46:00,,False,
Karlsruhe Hbf,RB 51,Neustadt(Weinstr)Hbf,12408,,2024-05-09 10:33:00,1,-1323013520299277124-2405091033,1,,2024-05-09 10:34:00,False,
Karlsruhe Hbf,S 31,Odenheim Bf,85896,,2024-05-09 10:43:00,9,-3196545888633478112-2405091043,1,,2024-05-09 10:45:00,False,
Karlsruhe Hbf,ICE 9574,Paris Est,9574,2024-05-09 11:30:00,2024-05-09 11:32:00,6,-8804312286029960201-2405091052,2,2024-05-09 11:31:00,,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85225,2024-05-09 11:32:00,,9,-6356118150670689277-2405091040,18,,,False,
Karlsruhe Hbf,ICE 568,Karlsruhe Hbf,568,2024-05-09 11:52:00,,6,-5628776902806503379-2405090822,7,,,False,
Karlsruhe Hbf,RE 2,Konstanz,4723,,2024-05-09 11:07:00,6,4456746908327320726-2405091107,1,,2024-05-09 11:09:00,False,
Karlsruhe Hbf,IRE 1,Karlsruhe Hbf,19674,2024-05-09 11:52:00,,12,-2786608525600639768-2405091002,10,2024-05-09 11:54:00,,False,
Karlsruhe Hbf,S 3,Germersheim,38177,,2024-05-09 11:09:00,101,5174277673596241274-2405091109,1,,,False,
Karlsruhe Hbf,RE 2,Karlsruhe Hbf,4716,2024-05-09 11:49:00,,9,-1546311267635830685-2405090839,23,2024-05-09 11:57:00,,False,
Karlsruhe Hbf,RE 40,Karlsruhe Hbf,15813,2024-05-09 11:49:00,,4,-3611078333551368694-2405091021,12,2024-05-09 11:52:00,,False,
Karlsruhe Hbf,S 3,Karlsruhe Hbf,38190,2024-05-09 11:50:00,,102,-7454287586117426927-2405091114,9,,,False,
Karlsruhe Hbf,RE 6,Neustadt(Weinstr)Hbf,12016,,2024-05-09 11:05:00,1,-1927125663314524607-2405091105,1,,2024-05-09 11:06:00,False,
Karlsruhe Hbf,EC 7,Interlaken Ost,7,2024-05-09 11:47:00,2024-05-09 11:49:00,2,7152046210696401911-2405090421,19,2024-05-09 11:55:00,2024-05-09 11:57:00,False,
Karlsruhe Hbf,RB 44,Rastatt,15900,,2024-05-09 11:13:00,12,4844398215723486487-2405091113,1,,,False,
Karlsruhe Hbf,FLX 10,Berlin Hbf,1242,2024-05-09 11:26:00,2024-05-09 11:28:00,8,-367631472485099277-2405090932,6,2024-05-09 12:21:00,2024-05-09 12:27:00,False,7
Karlsruhe Hbf,S 3,Karlsruhe Hbf,38335,2024-05-09 11:40:00,,6,1351798244528846884-2405090949,26,2024-05-09 11:39:00,,False,6
Karlsruhe Hbf,ICE 71,Basel SBB,71,2024-05-09 11:09:00,2024-05-09 11:11:00,2,1404018334054694699-2405090430,9,2024-05-09 11:17:00,2024-05-09 11:19:00,False,
Karlsruhe Hbf,S 31,Karlsruhe Hbf,85125,2024-05-09 11:32:00,,9,4155375139421512454-2405091043,16,,,False,
Karlsruhe Hbf,S 3,Germersheim,38330,,2024-05-09 11:17:00,7,6964671423424976254-2405091117,1,,,False,
Karlsruhe Hbf,RB 51,Neustadt(Weinstr)Hbf,12444,,2024-05-09 11:33:00,1,6110823626004365141-2405091133,1,,2024-05-09 11:35:00,False,
Karlsruhe Hbf,IC 2067,Leipzig Hbf,2067,,2024-05-09 11:06:00,10,-113756971786229411-2405091106,1,,,False,
Karlsruhe Hbf,RE 45,Heilbronn Hbf,15843,,2024-05-09 11:15:00,11,-1361575447572793479-2405091115,1,,,False,
Karlsruhe Hbf,RE 73,Heidelberg Hbf,26134,,2024-05-09 11:13:00,8,-5262233971136425782-2405091113,1,,,False,
Karlsruhe Hbf,RE 45,Karlsruhe Hbf,15842,2024-05-09 11:47:00,,13,-6789847662641679769-2405091034,15,,,False,10
Karlsruhe Hbf,S 31,Odenheim Bf,85224,,2024-05-09 11:43:00,9,5191140153734176940-2405091143,1,,,False,
Karlsruhe Hbf,RE 4,Karlsruhe Hbf,4475,2024-05-09 11:53:00,,1,-1152216100372668600-2405090938,13,2024-05-09 12:00:00,,False,
Karlsruhe Hbf,RB 44,Karlsruhe Hbf,15899,2024-05-09 11:46:00,,10,4718483377145824864-2405091124,8,,,False,7
Karlsruhe Hbf,RE 6,Karlsruhe Hbf,12021,2024-05-09 11:54:00,,101,6602697215817088442-2405091109,6,2024-05-09 11:58:00,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85122,,2024-05-09 11:28:00,9,7488145569402836273-2405091128,1,,,False,
Karlsruhe Hbf,S 9,Karlsruhe Hbf,38933,2024-05-09 11:32:00,,2,2525836510795848614-2405091036,15,2024-05-09 11:31:00,,False,
Karlsruhe Hbf,IRE 1,Stuttgart Hbf,19013,,2024-05-09 11:32:00,13,8382957725170322167-2405091132,1,,2024-05-09 11:35:00,False,
Karlsruhe Hbf,S 9,Mannheim Hbf,38942,,2024-05-09 11:26:00,3,5297629333744557492-2405091126,1,,,False,
Karlsruhe Hbf,ICE 277,Basel SBB,277,2024-05-09 11:57:00,2024-05-09 11:59:00,2,7498223326587269205-2405090456,11,2024-05-09 12:02:00,2024-05-09 12:04:00,False,
Karlsruhe Hbf,ICE 370,Berlin Gesundbrunnen,370,2024-05-09 11:58:00,2024-05-09 12:00:00,3,9028525417583405518-2405091013,5,2024-05-09 12:01:00,2024-05-09 12:04:00,False,
Karlsruhe Hbf,IRE 1,Karlsruhe Hbf,19010,2024-05-09 11:25:00,,11,5189423449167991721-2405091032,7,2024-05-09 11:35:00,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85124,,2024-05-09 11:43:00,9,5167534760391274658-2405091143,1,,,False,
Karlsruhe Hbf,RB 51,Karlsruhe Hbf,12447,2024-05-09 11:27:00,,1,-5309693019688400395-2405091016,17,2024-05-09 11:28:00,,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85925,2024-05-09 11:12:00,,9,6480906241939839826-2405091020,18,,,False,
Karlsruhe Hbf,RE 40,Freudenstadt Hbf,15806,,2024-05-09 12:10:00,4,7270261949808680449-2405091210,1,,2024-05-09 12:14:00,False,
Karlsruhe Hbf,ICE 105,Basel SBB,105,2024-05-09 12:58:00,2024-05-09 13:00:00,2,8927374107221334274-2405090808,11,2024-05-09 13:01:00,2024-05-09 13:04:00,False,
Karlsruhe Hbf,IRE 1,Karlsruhe Hbf,19012,2024-05-09 12:25:00,,13,2166045077420499888-2405091132,7,2024-05-09 12:26:00,,False,
Karlsruhe Hbf,RE 73,Karlsruhe Hbf,26135,2024-05-09 12:44:00,,8,-8960462493624468636-2405091210,6,2024-05-09 12:45:00,,False,
Karlsruhe Hbf,RB 51,Neustadt(Weinstr)Hbf,12410,,2024-05-09 12:33:00,1,2001437250357330719-2405091233,1,,,False,
Karlsruhe Hbf,RB 44,Karlsruhe Hbf,15901,2024-05-09 12:47:00,,14,48155064001441605-2405091226,8,2024-05-09 12:49:00,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85126,,2024-05-09 12:28:00,6,-5228032810824572122-2405091228,1,,2024-05-09 12:30:00,False,
Karlsruhe Hbf,IRE 1,Stuttgart Hbf,19015,,2024-05-09 12:32:00,12,8882441065568946673-2405091232,1,,2024-05-09 12:40:00,False,
Karlsruhe Hbf,S 3,Germersheim,38332,,2024-05-09 12:21:00,8,2649596355399260442-2405091221,1,,2024-05-09 12:22:00,False,
Karlsruhe Hbf,RE 73,Heidelberg Hbf,26136,,2024-05-09 12:15:00,6,521375413102913642-2405091215,1,,,True,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85229,2024-05-09 12:32:00,,9,-5961165086001501316-2405091140,18,2024-05-09 12:33:00,,False,
Karlsruhe Hbf,RE 2,Karlsruhe Hbf,4718,2024-05-09 12:49:00,,12,5141252172526366836-2405090939,23,2024-05-09 12:54:00,,False,
Karlsruhe Hbf,IRE 1,Aalen Hbf,19677,,2024-05-09 12:06:00,11,3294830469992922485-2405091206,1,,2024-05-09 12:07:00,False,
Karlsruhe Hbf,ICE 74,Kiel Hbf,74,2024-05-09 12:49:00,2024-05-09 12:51:00,3,2677562958045670522-2405090959,6,2024-05-09 12:58:00,2024-05-09 13:01:00,False,
Karlsruhe Hbf,ICE 108,Hamburg-Altona,108,2024-05-09 12:58:00,2024-05-09 13:00:00,3,-4933670799214201742-2405091113,5,2024-05-09 13:06:00,2024-05-09 13:09:00,False,
Karlsruhe Hbf,RB 51,Karlsruhe Hbf,12449,2024-05-09 12:27:00,,1,1333809590984197522-2405091116,17,,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85128,,2024-05-09 12:50:00,9,247431394871480589-2405091250,1,,2024-05-09 12:51:00,False,
Karlsruhe Hbf,S 9,Karlsruhe Hbf,38937,2024-05-09 12:32:00,,2,-6327851338338920109-2405091136,15,2024-05-09 12:31:00,,False,
Karlsruhe Hbf,S 9,Mannheim Hbf,38946,,2024-05-09 12:28:00,4,6283812128597027677-2405091228,1,,2024-05-09 12:34:00,False,
Karlsruhe Hbf,IC 2004,Emden Hbf,2004,2024-05-09 12:21:00,2024-05-09 12:23:00,3,-4323893800264343670-2405090907,11,2024-05-09 12:25:00,2024-05-09 12:31:00,False,
Karlsruhe Hbf,RE 2,Konstanz,4725,,2024-05-09 12:07:00,9,1307784265419680067-2405091207,1,,2024-05-09 12:11:00,False,
Karlsruhe Hbf,RE 45,Karlsruhe Hbf,15844,2024-05-09 12:47:00,,11,7302581059488731336-2405091134,16,,,False,
Karlsruhe Hbf,S 3,Karlsruhe Hbf,38337,2024-05-09 12:36:00,,7,-7280858733464977222-2405091049,29,,,False,
Karlsruhe Hbf,ICE 565,München Hbf,565,,2024-05-09 12:05:00,8,3705893801311502416-2405091205,1,,2024-05-09 12:06:00,False,
Karlsruhe Hbf,S 31,Odenheim Bf,85228,,2024-05-09 12:50:00,9,9157497454895474957-2405091250,1,,2024-05-09 12:51:00,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85927,2024-05-09 12:12:00,,6,-8218502166950962214-2405091120,18,,,False,
Karlsruhe Hbf,RE 4,Frankfurt(Main)Hbf,4474,,2024-05-09 12:06:00,1,-5818998491878887950-2405091206,1,,2024-05-09 12:08:00,False,
Karlsruhe Hbf,RB 44,Rastatt,15902,,2024-05-09 12:13:00,7,-6296308917512652259-2405091213,1,,2024-05-09 12:17:00,False,
Karlsruhe Hbf,RE 6,Karlsruhe Hbf,12023,2024-05-09 12:54:00,,1,-5590518400052660957-2405091141,7,2024-05-09 12:57:00,,False,
Karlsruhe Hbf,RE 6,Neustadt(Weinstr)Hbf,12018,,2024-05-09 12:05:00,101,6774845628110119954-2405091205,1,,2024-05-09 12:06:00,False,
Karlsruhe Hbf,IC 2160,Karlsruhe Hbf,2160,2024-05-09 12:53:00,,9,-387431697158603649-2405090942,11,2024-05-09 12:54:00,,False,
Karlsruhe Hbf,S 31,Karlsruhe Hbf,85129,2024-05-09 12:32:00,,9,8749404473005865744-2405091143,16,2024-05-09 12:33:00,,False,
Karlsruhe Hbf,RE 45,Heilbronn Hbf,15845,,2024-05-09 12:15:00,10,6445039233005467867-2405091215,1,,,False,
Karlsruhe Hbf,S 3,Germersheim,38308,,2024-05-09 12:58:00,7,-1792584459535444749-2405091258,1,,,False,
Karlsruhe Hbf,RE 7,Basel Bad Bf,17017,,2024-05-09 12:39:00,14,6661447668213276404-2405091239,1,,2024-05-09 12:40:00,False,
Karlsruhe Hbf,RB 51,Karlsruhe Hbf,12409,2024-05-09 13:27:00,,1,-2448166773052977220-2405091216,17,,,False,
Karlsruhe Hbf,IC 2005,Konstanz,2005,2024-05-09 13:34:00,2024-05-09 13:36:00,2,-7941721384889079768-2405090634,23,,2024-05-09 13:37:00,False,
Karlsruhe Hbf,RB 51,Neustadt(Weinstr)Hbf,12412,,2024-05-09 13:33:00,1,6552727238342804191-2405091333,1,,2024-05-09 13:34:00,False,
Karlsruhe Hbf,ICE 73,Zürich HB,73,2024-05-09 13:09:00,2024-05-09 13:11:00,2,-4286732875746580384-2405090624,11,2024-05-09 13:12:00,2024-05-09 13:14:00,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85929,2024-05-09 13:12:00,,9,-7991704899674058035-2405091220,18,,,False,
Karlsruhe Hbf,RE 73,Heidelberg Hbf,26138,,2024-05-09 13:13:00,8,-690388156882662035-2405091313,1,,,False,
Karlsruhe Hbf,IRE 1,Karlsruhe Hbf,19676,2024-05-09 13:52:00,,12,-7975723753520395622-2405091202,10,2024-05-09 13:53:00,,False,12
Karlsruhe Hbf,RE 45,Karlsruhe Hbf,15846,2024-05-09 13:47:00,,10,-6323534733811686712-2405091234,16,2024-05-09 13:46:00,,False,
Karlsruhe Hbf,S 31,Odenheim Bf,85232,,2024-05-09 13:43:00,6,-1345574343021513030-2405091343,1,,,False,
Karlsruhe Hbf,RE 6,Karlsruhe Hbf,12027,2024-05-09 13:54:00,,101,-8028218684392824895-2405091309,6,,,False,
Karlsruhe Hbf,RE 2,Karlsruhe Hbf,4720,2024-05-09 13:49:00,,9,4171646072765382844-2405091039,23,2024-05-09 14:00:00,,False,
Karlsruhe Hbf,RE 73,Karlsruhe Hbf,26137,2024-05-09 13:44:00,,8,-7624525868898196361-2405091305,6,2024-05-09 13:47:00,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85132,,2024-05-09 13:43:00,6,-6927255300819895591-2405091343,1,,,False,
Karlsruhe Hbf,IRE 1,Karlsruhe Hbf,19014,2024-05-09 13:25:00,,12,7375543375633915306-2405091232,7,2024-05-09 13:43:00,,False,
Karlsruhe Hbf,RB 44,Rastatt,15904,,2024-05-09 13:13:00,14,-6025909890064329119-2405091313,1,,,False,
Karlsruhe Hbf,RE 2,Konstanz,4727,,2024-05-09 13:07:00,12,-3907436198245885347-2405091307,1,,2024-05-09 13:08:00,False,
Karlsruhe Hbf,RE 45,Heilbronn Hbf,15847,,2024-05-09 13:15:00,11,8016526280826553712-2405091315,1,,,False,
Karlsruhe Hbf,RB 44,Karlsruhe Hbf,15903,2024-05-09 13:46:00,,14,-7455971691634310547-2405091324,8,2024-05-09 13:49:00,,False,
Karlsruhe Hbf,S 3,Karlsruhe Hbf,38339,2024-05-09 13:36:00,,11,-5535803868378154383-2405091149,29,2024-05-09 13:37:00,,False,
Karlsruhe Hbf,S 3,Karlsruhe Hbf,38349,2024-05-09 13:00:00,,6,-1933984374007694101-2405091112,30,2024-05-09 13:01:00,,False,
Karlsruhe Hbf,ICE 9573,Stuttgart Hbf,9573,2024-05-09 13:25:00,2024-05-09 13:27:00,7,-518662034719112596-2405091052,3,2024-05-09 13:30:00,2024-05-09 13:32:00,False,
Karlsruhe Hbf,S 9,Mannheim Hbf,38950,,2024-05-09 13:25:00,3,-4799489270034110930-2405091325,1,,,False,
Karlsruhe Hbf,S 3,Germersheim,38334,,2024-05-09 13:17:00,6,-1593507954410510332-2405091317,1,,,False,
Karlsruhe Hbf,S 32,Menzingen(Baden),85130,,2024-05-09 13:28:00,9,6332810470413456458-2405091328,1,,,False,
Karlsruhe Hbf,S 9,Karlsruhe Hbf,38941,2024-05-09 13:32:00,,3,-7629879752574459307-2405091236,15,2024-05-09 13:31:00,,False,
Karlsruhe Hbf,RE 40,Karlsruhe Hbf,15815,2024-05-09 13:47:00,,6,105378881410027359-2405091223,12,2024-05-09 13:52:00,,False,
Karlsruhe Hbf,ICE 279,Basel SBB,279,2024-05-09 13:57:00,2024-05-09 13:59:00,2,-5071618247732831400-2405090709,9,2024-05-09 13:58:00,2024-05-09 14:01:00,False,
Karlsruhe Hbf,EC 9,Zürich HB,9,2024-05-09 13:47:00,2024-05-09 13:49:00,2,6467741671241730152-2405090629,18,2024-05-09 14:34:00,2024-05-09 14:37:00,False,
Karlsruhe Hbf,ICE 566,Karlsruhe Hbf,566,2024-05-09 13:52:00,,4,-4243685153474784824-2405091014,7,2024-05-09 13:53:00,,False,
Karlsruhe Hbf,RE 4,Karlsruhe Hbf,4477,2024-05-09 13:53:00,,1,3301102967189501413-2405091138,13,2024-05-09 13:56:00,,False,
Karlsruhe Hbf,IRE 1,Stuttgart Hbf,19017,,2024-05-09 13:32:00,13,-946491068390444328-2405091332,1,,,False,
Karlsruhe Hbf,ICE 278,Berlin Hbf,278,2024-05-09 13:58:00,2024-05-09 14:00:00,3,4961782681481677440-2405091000,12,2024-05-09 14:13:00,2024-05-09 14:15:00,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85233,2024-05-09 13:27:00,,6,1205057412373776092-2405091240,18,2024-05-09 13:29:00,,False,
Karlsruhe Hbf,IC 2069,Leipzig Hbf,2069,,2024-05-09 13:06:00,10,-3576512876377089804-2405091306,1,,,False,
Karlsruhe Hbf,RE 6,Kaiserslautern Hbf,12020,,2024-05-09 13:06:00,1,8506698748609479927-2405091306,1,,,False,
Karlsruhe Hbf,S 31,Karlsruhe Hbf,85133,2024-05-09 13:27:00,,6,1173701248603568114-2405091243,16,2024-05-09 13:29:00,,False,
Karlsruhe Hbf,S 3,Germersheim,38336,,2024-05-09 13:56:00,11,-3282715040723422241-2405091356,1,,2024-05-09 13:58:00,False,
Karlsruhe Hbf,ICE 72,Hamburg Hbf,72,2024-05-09 14:49:00,2024-05-09 14:51:00,3,776874307993202871-2405091306,5,2024-05-09 14:58:00,2024-05-09 15:01:00,False,
Karlsruhe Hbf,S 3,Germersheim,38340,,2024-05-09 14:56:00,7,-2176036496488028663-2405091456,1,,,True,
Karlsruhe Hbf,RE 7,Basel Bad Bf,17019,,2024-05-09 14:39:00,10,-8653633934832529257-2405091439,1,,,False,
Karlsruhe Hbf,IC 2068,Karlsruhe Hbf,2068,2024-05-09 14:53:00,,9,-233372572657089940-2405090749,23,2024-05-09 15:01:00,,False,
Karlsruhe Hbf,S 32,Karlsruhe Hbf,85237,2024-05-09 14:32:00,,6,-8690963246060650965-2405091340,18,,,False,
Karlsruhe Hbf,ICE 107,Basel SBB,107,2024-05-09 14:58:00,2024-05-09 15:00:00,2,-5703640496454004355-2405090829,16,2024-05-09 15:12:00,2024-05-09 15:15:00,False,
Karlsruhe Hbf,RE 7,Karlsruhe Hbf,17016,2024-05-09 14:21:00,,10,-4250465955250073489-2405091158,20,2024-05-09 14:33:00,,False,
Karlsruhe Hbf,ICE 567,München Hbf,567,,2024-05-09 14:05:00,7,3762301582140299933-2405091405,1,,,False,
